feature,class
"[-3.68715539e+02  1.14245425e+02  2.15980036e+01 -1.05085900e+00
  4.77553767e+00  4.94010124e+00  4.58733867e+00 -8.13718144e-01
 -1.22796028e+01 -1.43454034e+01 -1.22852835e+01 -3.49416023e+00
  3.04150095e+00  9.21716665e+00  6.12831544e+00 -1.85947557e-01
 -2.24019668e+00 -6.17682853e-01 -5.33021205e-01 -1.42058822e+00
 -3.50069680e+00 -2.69391002e+00  9.63106769e-01  2.37455036e+00
  1.75924995e+00  5.45193432e-01 -7.93789229e-01 -5.00054634e+00
 -5.12726877e+00 -1.63134067e+00 -2.19875884e+00 -4.33986032e+00
 -3.64717426e+00 -2.73355751e+00  4.31293537e-03  2.05420636e+00
  3.14602509e+00  2.62321706e+00  1.03883664e+00  3.52839539e-01]",dog
"[-2.22689064e+02  1.26806892e+02 -8.46395349e+01 -4.58421352e+01
 -5.14577470e+01 -3.49737612e+01 -2.10813011e+01 -1.17835438e+01
 -1.58015548e+01  4.44632212e+00  1.03336515e+00 -8.94342104e+00
  1.99664587e+01  2.53276339e+00 -1.62663403e+01 -6.90727897e+00
 -4.93949168e+00 -1.25762264e+01 -6.69165055e+00 -7.85391328e-01
 -3.85225253e+00 -2.94746169e+00 -4.10519208e+00  2.68816493e+00
  3.73067263e+00 -2.03764440e+00  4.64407964e+00  4.41727847e+00
 -8.59552478e-01  3.09568257e+00  2.16978753e+00 -1.19650742e+00
  2.02690482e-01  6.18316242e-01 -6.35335413e-01  2.84577419e+00
  3.08275659e+00  6.98251213e-01  1.93561948e+00 -4.83426904e-01]",dog
"[-198.70201391   52.24328408  -64.24994258  -21.36553894  -15.83100831
  -47.07815935  -10.24298792   -5.76836735    6.34359885    2.38241034
   -9.54941974  -10.1695217   -25.26727641   -9.22566211   -0.98953985
   -3.874116    -10.34949025   -5.07280936   -4.84531899   -6.05593083
   -3.66145352   -5.88253226   -1.50460561   -0.51520686   -4.51807807
   -2.19817294   -1.85662804   -0.72840612   -5.6224733    -2.85817398
   -5.68792076   -2.29972297    0.91787903   -2.56905804   -0.9654376
   -3.85081291   -3.69134193   -1.85588631   -4.35772026   -3.14725059]",dog
"[-258.47558606  102.84140005  -69.19123257  -35.87981308  -54.49810558
  -44.51808335  -21.34770064   -3.65511558   -6.63976622   11.47195721
    1.22618965   -6.48193795   16.58602121    6.81328596   -3.49227995
   -7.498116     -4.97326962   -8.44640523   -8.38874332  -11.99973688
   -5.66940089    0.30282997   -2.4685071    11.82486586    1.7829602
   -0.83675539    8.20478886  -10.29612428  -11.10405521    6.76075363
    3.39276008   -1.10292495    1.3209416    -3.2582676    -5.76532909
    3.90602876    6.80192784   -0.91497856    7.78018018    3.66223867]",dog
"[-3.24293496e+02  1.11480450e+02 -1.39056113e+01 -2.22445022e+01
 -2.52323480e+01 -8.21282004e+00 -2.53956135e+01 -2.01791213e+01
 -1.02447999e+01 -7.92047602e-01 -5.02784784e+00  5.00125660e-01
  2.22252446e+00 -9.02698625e+00 -7.91598317e+00 -1.95326934e+00
 -4.23809961e+00 -4.88449260e+00 -8.32057603e+00 -1.77304436e+00
  1.36346233e+00 -2.89213583e+00 -2.73602385e+00 -1.59843139e+00
 -2.72675096e+00 -3.73098365e+00 -1.31693638e+00 -1.42552256e+00
 -1.60749976e+00  2.16950463e+00  1.43467670e+00 -1.38250057e-01
  3.91260770e-01  9.71932901e-02 -1.08735145e+00 -2.14286612e+00
 -2.52026224e-01 -1.89428095e-01  1.54080395e+00  9.21998421e-01]",dog
"[-3.04537088e+02  8.40893370e+01 -3.31036761e+01 -2.59045536e+01
 -3.27857880e+01 -2.90890099e+01 -2.26764893e+01 -9.45053876e+00
 -4.10494086e+00  4.16444558e+00 -1.03612543e+00 -6.39583858e+00
  5.09739577e+00 -2.22397935e+00 -1.00593531e+01 -7.05582548e+00
 -6.10303004e+00 -1.06433461e+01 -4.52091514e+00 -3.44590837e+00
 -4.43351116e+00  3.18185837e+00 -6.03203727e-02  2.19591586e+00
  3.06198226e+00 -2.26124003e-01  1.80499462e+00 -1.08156950e+00
 -1.02070652e-01  1.97948626e+00  2.43160934e+00  1.71646328e+00
  3.68960308e-01  9.11294947e-01  3.54981343e-01  4.46959114e+00
  4.30560085e+00  1.53021963e+00  2.23307104e+00  9.97935768e-01]",dog
"[-4.12149597e+02  5.20644150e+01  6.24147613e+00 -3.44432497e+00
 -1.76244105e+01 -2.21070254e+01 -1.67367912e+01 -4.83319257e+00
 -5.64712986e-01 -6.05745269e+00 -7.60228687e+00 -9.35306958e+00
 -8.26187126e+00 -6.30689800e+00 -4.84749000e+00 -2.66413637e-01
  3.23919002e-01 -1.47863488e+00 -1.20781720e+00 -2.61692281e+00
 -2.07264239e+00 -1.49828875e+00 -2.45724997e+00  3.09167304e-01
  6.68382643e-02 -1.67702282e+00  6.51480843e-01  1.19037055e+00
  2.33069662e-01  6.38413416e-01  1.73494786e+00  2.28866949e+00
  1.42205171e+00  1.48497480e+00  1.20224708e+00 -3.80206078e-01
 -9.87820438e-01 -4.26897965e-01  1.11916509e+00  1.15211978e+00]",dog
"[-358.67565167   -5.8647702   -40.03538134   19.52443148    5.71764353
   35.65516297    4.64809118    6.16700209    3.88880755   12.75558425
    4.91274052    2.37774446    2.25777307    7.26216572    7.30888906
    5.87282263    3.88549261    3.33459571    9.9597921     4.55826774
    5.49867562    8.94353       6.54002789    7.1604725     6.18283028
    6.70319375    7.09019946    5.04348033    6.29092612    3.69961747
    2.70001476    3.9592808     4.50570462    4.06322849    5.14280351
    7.7161371     5.04991179    5.34345325    4.74065161    6.55977035]",dog
"[-3.54515309e+02  8.89961280e+01 -1.62075478e+01 -2.57868986e+01
 -2.04221810e+01 -1.61579727e+01 -1.85068079e+01 -1.10383466e+01
 -5.79165523e+00  9.62892496e-01  1.15300817e+00  2.56349569e+00
  5.62038289e-01  6.87703889e+00  9.59926846e+00  9.38430962e+00
  2.25525192e+00 -2.53635186e+00  1.73139832e+00  1.68854446e+00
 -3.03497341e+00 -5.48638516e-01  3.77174010e+00  1.36895200e+00
 -1.59942097e+00 -8.30355831e-01 -6.26076381e-01 -1.31585284e+00
 -1.58279225e+00  7.90464554e-01 -2.19973772e-02  6.81691986e-02
  1.58893236e+00  3.39816432e+00  2.09716535e+00  2.17005806e+00
  2.99947788e+00  2.08547484e+00  5.96617798e-01  3.24857407e-01]",dog
"[-3.83474104e+02  4.73098121e+01 -2.33806981e+01 -1.29502064e+00
  6.99978464e+00  1.15394946e+01  1.32968278e+01  2.37453482e+01
  2.79654149e+01  2.30146535e+01  7.58771691e+00  9.58771254e-01
 -1.91967831e+00  8.91592434e+00  6.78103177e+00  2.25584352e+00
  7.67792337e+00  9.67602331e+00  4.57217139e+00 -4.58455772e+00
 -4.25973194e+00  1.72913702e+00  1.26360684e+00  3.37299655e+00
  2.75776077e+00  5.45487276e-01  3.34713475e+00 -1.11603048e+00
 -3.98677551e+00 -1.49790207e-01  4.23190583e-01  3.25917884e+00
 -4.94551060e-01 -8.98242624e-01  1.64285204e+00  7.03348253e-01
 -2.69002628e+00 -7.90574978e-01  7.09720852e-01  2.78311574e+00]",dog
"[-76.56153668  58.62975783  -7.44055194   1.98644093  -1.62518806
   3.30040437  -6.37017153   0.15818977  -6.89112692  -2.85923728
  -3.00403912   3.86965936  -1.22870777   0.49274141   2.1926356
   2.25092034  -0.43992498  -0.81182437  -2.63916645  -4.33631506
  -6.70239871  -4.01804513  -5.15303412  -4.35323584  -5.89558281
  -3.12669095  -4.95400965  -6.17551219  -4.69560689  -2.89575498
  -3.18089862  -1.82098968  -0.09612247   5.33590752   9.231382
   4.25745591   1.02834999   4.15377201   3.06378353  -0.48452345]",dog
"[-2.47517982e+02  1.22875697e+02 -2.46053457e+01 -1.20827556e+01
  8.88635400e+00  1.59994209e+00 -1.92569208e+01 -5.09981873e+00
 -1.56645245e+01 -3.40565487e+00  1.98978962e+01  2.40380987e+01
  2.24703304e+01  2.20464842e+01 -4.18724182e+00 -6.99866122e-01
  3.18723001e+00  9.34089182e+00 -1.38274482e+01 -9.99577535e+00
  8.11094900e+00  8.14915334e+00  2.16649806e+00  7.07528495e+00
  1.84759008e+00 -3.40114807e+00 -3.78146302e+00  1.53665167e+00
 -3.45050042e+00 -1.31954619e+00  3.97256703e+00  3.27218404e+00
  4.61815722e+00  2.54711456e+00 -4.38675375e-01 -1.63534253e+00
 -6.50256119e-02 -2.61418721e+00  2.83733163e-01  1.58515722e+00]",dog
"[-2.65310062e+02  8.79686508e+01 -2.62151453e+01 -1.40668074e+01
  9.71529151e+00  6.51134573e+00 -8.79639970e+00 -1.44212058e+00
 -1.63867947e+00  7.38193847e+00  1.72714177e+01  1.63110568e+01
  5.44086374e+00 -4.26786352e+00 -4.20857832e+00 -5.02509076e+00
  1.40024125e+00  2.76393320e+00  4.09742660e+00  2.41714244e+00
  2.81670296e+00  3.24124691e+00 -7.15825422e-01 -2.47123383e+00
 -2.38927407e-01  3.97034160e+00  2.17414292e+00  1.36562327e+00
  3.72792584e+00  3.79150351e+00  2.22705062e+00  2.26254098e+00
  2.67744388e+00  1.93112337e+00  1.07240381e+00 -2.16984169e-01
  7.74101595e-01  1.49747520e+00  1.79192271e+00  1.30556153e+00]",dog
"[-3.09804677e+02  1.25335711e+02 -2.18612561e+00 -1.35238017e+01
 -6.95649742e+00 -1.20207309e+01 -5.23989391e+00 -2.52276861e+00
 -3.56264075e+00 -6.63699648e+00 -4.25043479e+00  4.61594046e+00
  1.23303931e+01  1.64929712e+01  3.05665699e+00 -6.68568792e-01
 -2.19956887e+00 -4.57902743e+00 -3.56054940e+00 -8.04190536e-01
 -3.57057539e+00 -1.92088467e+00 -3.35687920e-01  1.23528116e+00
  1.46504729e+00  2.95458556e+00  2.10908952e+00  1.43509424e+00
  1.10526398e-01 -2.61291374e-01 -9.68928049e-01  3.21082908e-02
 -1.12949549e+00 -2.64478358e+00 -1.37358917e+00 -9.24770907e-01
  1.87325413e-01 -8.59370578e-02 -4.62977582e-01  5.59462044e-01]",dog
"[-2.97169824e+02  1.37044606e+02 -2.32226001e+01 -3.34737136e+01
 -1.01246578e+01 -4.02397591e-02  3.65440512e+00 -1.25318368e+01
 -2.36349199e+00  1.16916118e+01  8.50825856e+00 -2.79732920e+01
  7.58366725e+00  1.62911586e+01 -1.46844837e+01 -5.41138344e+00
 -1.42161389e+01 -1.98166069e+01  1.03962852e+00 -1.43057492e-03
 -3.40481415e+00 -6.23689153e-01  8.11661876e+00  3.75654147e+00
  4.44488132e+00  1.62643235e+01  1.79711880e+01  2.17829942e+01
  1.95464008e+01  5.22405397e+00  2.11866936e+00 -2.33645755e+00
  1.25121511e+00 -3.89882432e+00  2.45671026e-01 -3.53045452e+00
 -3.50721555e+00 -2.48403410e+00 -5.02530546e+00 -8.01289223e+00]",dog
"[-1.95865743e+02  8.21314221e+01  6.75977108e-01 -5.88353870e-01
 -8.96200096e+00 -9.59007555e+00 -2.19860471e+01 -1.35627410e+01
 -1.23665631e+01 -8.95406915e+00 -1.25660869e+01  2.43176812e-02
 -1.79760744e-01  1.36111568e+00 -4.06979207e+00 -8.60172643e+00
 -3.57313614e+00 -3.54530694e-01 -3.38364603e+00  6.54483056e-01
  3.75528461e+00  2.55374105e+00 -2.44660938e+00 -4.42234756e+00
 -6.60262814e+00 -3.43421187e+00 -3.34803351e+00 -2.47143091e+00
 -1.89278809e+00 -5.72453986e-01  2.91806218e+00 -3.97046859e-01
 -3.44296445e-02 -1.60078508e+00 -1.84909323e+00 -2.95399818e+00
 -6.74610121e+00 -5.84143448e+00 -4.19406736e+00 -2.42500741e+00]",dog
"[-2.66957627e+02  1.52238097e+02 -4.14371203e+01 -3.91647195e+01
 -1.27831968e+01 -1.88219975e+01 -4.72215778e+00 -1.59328128e+01
  2.62453855e-01  9.37470302e+00 -6.67382247e+00 -1.36646741e+01
  1.28918571e+01 -1.55012894e+00 -1.79926452e+01 -1.06523255e+01
 -1.16112480e+01 -6.10243634e+00  5.37879947e+00  3.12832289e+00
  7.21241871e+00  4.62395668e+00  3.42246536e+00 -3.52194665e+00
  4.15603284e+00  9.57550449e+00  1.61091940e+01  1.63106480e+01
  1.12279376e+01  1.21652952e+00 -1.84330711e+00 -2.79401914e+00
  2.05524735e+00 -9.40632225e-02 -8.00148217e-01 -2.24253142e+00
 -1.57913748e+00  2.82207844e+00  3.79280279e+00  1.16800664e+00]",dog
"[-281.33325293  156.50423356  -39.88031644  -31.49653602   -7.50186494
  -17.36508045    4.23321245  -14.85115601    5.88878473    4.2851195
   -1.58721428  -15.87924509   15.95998849   -2.11060673  -21.69387344
   -8.64131731   -8.06298433   -8.63902276    1.74206055   -2.69167343
    6.50887359    1.74176411    2.87048399   -9.93668614    2.05436993
    5.63442232   11.4206744    22.58758419   25.56913028   11.3700584
    7.83402257   -8.55071147   -4.2877387     0.35521794    5.76839081
   -1.50771041   -9.38826336   -2.99301215    4.2957641     5.53709711]",dog
"[-2.93217558e+02  1.60191018e+02 -3.98478471e+01 -3.41640179e+01
 -8.23712865e+00 -1.61023389e+01 -1.93698888e-01 -9.29429108e+00
  8.76436599e+00  6.38720724e+00 -1.09434456e+01 -1.47780912e+01
  1.80396126e+01  1.38818415e+00 -1.95582768e+01 -6.81431562e+00
 -4.68352047e+00 -9.02702638e+00 -4.55756098e-01 -1.41359931e+00
  1.86374066e+00  4.18394760e+00 -1.87238790e+00 -1.52967878e+01
 -4.10205036e-01  5.09924650e+00  1.27837534e+01  2.03706780e+01
  2.37135860e+01  1.68826284e+01  4.39422581e+00 -8.40924838e+00
 -2.47197044e+00  1.93633474e+00  5.16279515e+00 -2.78823792e+00
 -8.82200400e+00  2.95758156e-01  6.57047709e+00  3.19316912e+00]",dog
"[-3.11802712e+02  1.37606010e+02 -3.40969202e+01 -2.90249254e+01
 -8.05197341e+00 -1.17140872e+01 -1.13162310e-01 -1.26584882e+01
 -1.12708728e+00  1.08569733e+01  4.48743390e+00 -1.65413257e+01
  8.04485757e+00  7.06643904e+00 -7.55873788e+00 -3.32221309e+00
 -1.33508163e+01 -1.25245441e+01  1.04502438e+00  3.50501661e+00
 -1.88763478e+00 -2.15146023e+00  5.76359482e+00 -6.00886304e+00
  3.35253317e+00  7.49023165e+00  1.60507769e+01  1.92419008e+01
  1.80176858e+01  8.11179202e+00  2.38618467e+00 -3.13369734e+00
  1.57814884e+00 -6.08746275e+00  1.86690718e+00 -2.18939405e+00
 -1.07882734e+00 -1.36370502e+00 -1.17503513e+00 -3.64797534e+00]",dog
"[-2.76529329e+02  1.46983686e+02 -4.21290049e+01 -3.98759685e+01
 -9.83371749e+00 -1.35144877e+01 -9.30457138e+00 -2.23979685e+01
 -6.04140233e+00  1.27899898e+01  1.37327061e+00 -1.60970982e+01
  1.38124149e+01  9.45166842e-01 -2.12802114e+01 -7.97592076e+00
 -8.91420790e+00 -5.90820373e+00  7.28491466e+00 -1.83519389e-01
 -1.18641016e+00  1.01234813e+00  4.20749368e+00 -4.87662923e+00
  4.17518400e+00  1.24489137e+01  1.19692264e+01  1.43745953e+01
  1.03856508e+01  1.10788928e+00  3.99032613e+00  3.07617308e+00
  7.50195412e+00  8.92260301e-01 -3.02293662e+00 -2.27027538e+00
  3.93863382e+00  6.50648732e+00  1.38421567e+00 -2.03258395e+00]",dog
"[-3.00537062e+02  1.33963553e+02 -5.33182136e+01 -2.08471415e+01
 -1.79283194e+00 -1.86427502e+01 -4.61206875e+00 -2.35633259e+01
  6.07576850e+00  1.43558150e+01 -1.16877306e+00 -8.05025501e+00
  1.17285124e+01 -1.06376248e+01 -1.69728391e+01 -5.20464061e+00
 -5.22219370e+00 -2.39294099e+00  4.02223951e+00 -3.95067692e+00
  4.81272086e+00  4.09482237e+00 -2.03533010e+00 -8.25875153e+00
  3.46093052e+00 -3.59443681e+00  3.86970047e+00  1.34858735e+01
  1.80249900e+01  1.51696804e+01  1.46567781e+01  4.82199631e+00
  4.53607736e+00  2.89092953e+00 -2.37776228e-01 -1.79994378e-01
 -2.95783848e-01  1.30278076e-01  1.96801471e+00  8.93106743e-01]",dog
"[-2.98993265e+02  1.40293746e+02 -4.03512237e+01 -1.98881247e+01
 -7.27669524e+00 -1.40430247e+01 -9.72978409e+00 -1.21339700e+01
  1.49469440e+00  9.38477828e+00  1.88026350e+01 -2.59709857e+01
  1.06452725e+01  1.98492962e+01 -2.36646697e+01 -7.66306436e+00
 -1.68955174e+01 -1.64866870e+01  5.89117122e+00 -5.20352557e+00
  6.64415516e+00  1.99631640e+01  2.50149538e+01  2.57338122e+01
  1.36612907e+01  1.32570600e+01  1.02903110e+00 -1.20315032e+00
 -2.48590795e+00 -1.12827476e+01 -7.68675705e-01 -1.97989020e-02
 -2.36778577e+00 -8.40107063e+00 -4.88914968e+00  1.11788207e+00
  1.26816547e+00 -1.13510478e+01 -9.44198267e+00 -3.00438087e+00]",dog
"[-295.45176309  151.45519089  -47.75311995  -35.09672037   -8.0842176
   -5.59515455   -1.35520555  -21.21138287   -3.09017491   12.74492158
   14.94060168  -24.95253124   14.50724467   14.16643244  -22.66140822
   -0.51409608   -8.63094683  -11.24282497    8.09732941   -3.57762627
    0.78433528    9.18566456   16.33135119   23.57178944   26.5089727
   23.33513441    5.21514733   -4.59314887   -3.12311657   -4.27551243
   -0.80846112   -3.70293215   -1.12670268   -7.05781839    2.29872081
   -1.05714324   -1.34888638   -2.71518906   -0.3495175    -2.68921827]",dog
"[-2.47955554e+02  1.62149458e+02 -4.84259834e+01 -2.97761551e+01
 -1.10107613e+01 -1.91122992e+01 -2.04005312e+00 -2.07759402e+01
 -2.87810501e+00  4.30027491e+00  5.08452355e+00 -2.07012020e+01
  1.68758072e+01  7.50846216e+00 -2.86246768e+01 -2.26633280e+00
 -2.77972186e+00 -6.27923370e+00  7.78504611e+00 -5.58303418e+00
  3.31755709e-02  2.43896461e+00 -2.94947778e+00 -5.27670645e+00
  1.16433998e+01  1.79667275e+01  1.62466891e+01  1.40038551e+01
  5.69555829e+00 -8.47819259e-01  1.19991947e+00 -1.71592879e-01
  6.30758594e+00  1.64136668e-01  8.34979185e-01 -2.01100032e+00
  3.22616476e+00  3.05599117e+00 -3.99404599e+00 -9.34193997e+00]",dog
"[-228.20936938  171.26261906  -47.77708493  -62.42363592   -2.82717898
  -26.30321122    2.40306637  -28.12111116   -9.28335537    8.04650431
  -11.08696363  -15.43280762   17.17574617    1.4379119   -10.37254537
    5.93081679  -15.59433156   -6.85745373    9.22233405   -1.12645975
    9.37641791    3.32168905   14.31209141   -3.64840014   13.48681271
    0.98307521    5.94241776    0.57688221    2.81598601   -1.14351344
    3.34733184    3.30115397    3.68105649    0.36118312    1.82665517
   -1.86344243    2.4109851     1.82023084    0.32787822    1.20874414]",dog
"[-2.86105916e+02  1.16267763e+02 -2.91674260e+01 -3.38066970e+01
 -1.26529905e+01 -2.07320474e+01 -2.02380238e+01 -8.59361491e+00
 -1.81722294e+01 -6.62118023e+00 -1.20301177e+00  9.04523812e+00
  6.60143111e+00  9.14432797e+00  8.99029814e+00 -1.21293710e-01
 -2.62711894e-01  2.56517912e-01 -3.10687533e+00 -1.63904082e+00
 -9.79337164e-01 -3.65453257e+00  2.24132110e-01 -1.71747815e+00
 -1.49129837e+00 -9.41009597e-01 -3.17688381e+00 -1.98341774e+00
 -1.48837035e+00 -1.54452483e+00 -1.23560595e+00 -1.63469199e+00
 -1.26546269e-01 -1.51087445e-01  1.34237694e+00  4.32114487e-01
 -2.84880237e-01 -7.66399240e-01 -1.61131883e+00  1.37571218e-01]",dog
"[-2.78522218e+02  1.50818689e+02 -4.57205691e+01 -4.46864013e+01
 -6.09710335e+00 -1.57285795e+01  3.00960827e+00 -1.86870454e+01
 -4.14491446e+00  1.13635149e+01  2.81462108e+00 -2.54404606e+01
  2.14082770e+01  1.16045455e+01 -1.69815136e+01  1.59890838e+00
 -1.55384557e+01 -1.16989412e+01  1.53931416e+01  3.12919101e+00
  9.50596108e+00  1.54490321e+01  1.94628687e+01  1.02835478e+01
 -1.43435488e-01  9.80704928e-01  3.62648424e+00  7.28309754e-01
 -3.41038945e-01 -1.02432120e+01 -4.88257017e+00  1.14319854e+00
  4.98369477e-01 -1.00933382e+01 -1.25401971e+00 -1.34557239e-01
  4.02754896e+00 -1.72484225e+00 -2.88042810e+00 -2.88206287e-01]",dog
"[-2.74269679e+02  1.41912002e+02 -2.91754384e+01 -1.83056453e+01
  2.16259531e+00 -1.02339575e+01 -2.63547587e+00 -1.91807316e+01
  8.82566679e+00  2.72698202e+00  1.25250251e+01 -2.37442477e+01
  1.26516033e+01  1.54117867e+01 -2.18752989e+01 -2.66307655e+00
 -1.54182087e+01 -1.34580705e+01  7.84631000e+00 -1.19972739e+01
 -2.66191110e+00  2.33700856e+00  1.72784369e+01  3.26413411e+01
  2.82700013e+01  2.79498633e+01 -1.14743224e-01 -1.43782632e+01
 -9.02634420e+00 -8.18282171e-02  4.06045905e+00 -5.49820788e+00
 -1.27072690e+01 -4.31419878e+00  6.42480302e+00  3.18267321e+00
 -1.12648105e+01 -4.19433985e+00  4.04483686e+00  3.38269952e+00]",dog
"[-264.35124004  138.19451555  -25.54298553  -25.2449457    -2.56417387
  -19.1950171     2.63651317  -20.27917025   -0.85957185    8.27205511
    3.31157095  -20.02404795   17.21049321   10.08455061  -19.2257834
   -6.33342365  -16.94292583  -11.79311522    2.45802643   -5.89674579
   -6.2390777    -4.71830935    6.10067137   15.54113694   25.8741537
   31.3672024    19.48742178   -0.44899492   -6.62350472   -2.89386337
    4.5483583     2.8987507    -3.49089856  -11.53319522    0.66100682
    4.33272777   -1.08194862   -9.18127095   -3.15131487    3.87102936]",dog
"[-3.19304568e+02  1.22523036e+02 -2.82651522e+01 -2.95766048e+01
 -2.86678688e+00 -8.87850355e+00 -3.89882762e+00 -1.41989462e+01
  5.06937661e-01  7.96267450e+00 -3.01601321e+00 -3.33066208e+00
  8.28823119e+00 -1.17041833e+01 -1.63496898e+01 -1.01963972e+01
 -2.90823836e+00 -9.94544900e-01  3.71752628e+00 -3.41563966e+00
 -2.94163064e+00 -3.13411311e+00 -7.28118115e+00 -6.87882760e+00
  2.00121949e+00 -3.28303890e+00  3.00317449e-01  6.88883955e+00
  1.09570877e+01  1.01001378e+01  1.80634693e+01  2.06713767e+01
  2.19908176e+01  1.43644018e+01  3.24778073e+00 -5.40009708e+00
 -3.70166860e+00 -4.84383346e-01  1.09887223e-01 -2.71862120e+00]",dog
"[-235.94907746  159.04806246  -32.84072051  -32.06632922   -9.67210676
   -2.22741037   -6.48754787  -22.49562445  -15.86396398   14.32350533
   27.65593789  -35.4520961     6.94104595   16.47060148  -19.12288798
    1.97075031  -17.62510679  -11.06531388    9.48763833    6.66713424
    8.14927542    9.27740653   20.95522783    2.41855403    4.32343559
    7.73948727   -4.93926792   -1.28220831    1.6631139    -5.64938018
   -0.60844319   -8.80358232    4.25388421   -4.26364327    1.01759006
  -11.86378586   -7.63656518   -3.61047525   -1.8849514     1.88679494]",dog
"[-2.26004884e+02  1.53935274e+02 -2.47545829e+01 -2.76117370e+01
 -1.43134928e+01  9.07556165e-01 -6.02437122e+00 -1.99235311e+01
 -1.05663716e+01  5.85309057e+00  2.07606836e+01 -2.89859604e+01
  7.22938330e+00  2.21570485e+01 -1.73274919e+01 -8.01760079e+00
 -1.12885890e+01 -1.32896181e+01  1.24599666e+01 -2.12901865e+00
  1.32407077e-01  5.12866058e+00  1.65229993e+01  7.49835370e+00
  1.23735989e+01  2.20313790e+01  1.35862285e+01  3.77753253e+00
  6.46716375e-01 -5.45746611e+00 -1.23466091e+00 -4.83487396e+00
 -2.06255986e+00 -5.83266203e+00  1.26734470e+00 -1.98838502e+00
 -4.45764816e+00 -2.68381892e+00 -8.29479083e+00 -5.35315797e+00]",dog
"[-2.39535794e+02  1.39115822e+02 -3.15388333e+01 -3.19485968e+01
 -3.61087967e+00 -3.64564992e-01 -4.01335139e+00 -2.79055877e+01
 -5.18466747e+00  1.58071398e+00  1.74905058e+01 -3.46530222e+01
  3.98288410e+00  1.55826503e+01 -1.24124486e+01 -1.08173111e+01
 -1.87469164e+01 -2.06886793e+01  1.88256973e+01 -6.23929323e-01
  1.11670736e+01  1.25248470e+01  8.72679179e+00  2.84748767e-01
  6.13899095e+00  1.85384878e+01  2.24813770e+01  1.68183505e+01
  8.04468070e+00 -1.27936715e+01 -3.31186395e+00 -3.12874971e+00
  2.71189891e+00 -1.16443163e+00 -7.49924411e+00 -8.53169523e+00
 -1.82572165e+00  6.60665601e-02 -4.45518580e+00 -1.00889439e+01]",dog
"[-237.58143408  163.83995026  -29.41993398  -36.90204467   -9.32851653
   -2.44159329    0.92450149  -28.12202929  -20.78190854   -1.20375587
   20.55221357  -37.68800112    1.16821638   17.65550754  -18.04686073
   -6.35255325  -16.42613053  -19.62034601   13.56915452   -2.18513389
   -3.82811468   12.846145     28.24501005   21.53185947    7.23059547
   13.76431814    2.5015053    -0.30242803    1.46086875   -8.42899786
   -3.7520716    -2.94210768   -1.2134056    -1.17369967   -4.52875042
  -11.27388094   -9.20567481   -5.17489673   -7.43541359   -8.8557777 ]",dog
"[-305.5061108   127.016091    -29.27002436  -34.86296597  -12.89119411
  -15.39036147   -3.45839677  -15.15033609   -5.2256312     4.77947085
    4.44919051  -21.89433766    6.38512252    2.46524224  -21.4778336
   -9.3261562    -0.715693      6.0780495    26.23343847   12.84193297
    7.11791292    7.24737115    9.64281907    3.8002317     7.32169787
   10.07782403   -0.58234361   -7.94668125   -5.60891547   -4.31922182
    4.93096766   -1.25170153    2.20665727    3.18436622    1.33040247
   -4.91667643   -3.53383344    0.38774543    1.54193114   -3.71912193]",dog
"[-2.87812835e+02  1.27554626e+02 -2.18059380e+01 -3.12937696e+01
 -1.53528507e+01 -1.46325139e+01 -4.27382786e+00 -2.05172034e+01
 -3.88252436e+00  5.71991468e+00  2.25963256e+00 -2.49917097e+01
  1.30861645e+01  7.79931456e+00 -2.13796929e+01 -9.87274268e+00
 -9.72520808e+00 -8.76400978e+00  1.67657872e+01  4.63736016e+00
  6.38708798e+00  1.08017871e+01  1.29700488e+01  4.91821462e+00
  9.07717499e+00  1.68849305e+01  6.76908627e+00 -7.76657394e-01
 -5.13872036e-01 -7.73713771e+00  1.01267787e+00 -2.86218026e+00
 -2.07673524e+00 -2.11568179e+00 -8.62324557e-01  5.71396527e-01
  1.52259000e-01 -3.17188336e+00 -1.05904447e+00 -3.88133237e+00]",dog
"[-2.61665577e+02  9.77451057e+01 -6.52567837e+01 -1.90289847e+01
  4.44127329e+00  2.78356243e+00  1.42570756e+01  1.54681859e+01
  7.78493431e+00 -4.99997036e-01 -7.06478840e+00  2.91072753e+00
  1.45459512e+00  1.01424845e+00  4.73662248e+00  4.60646269e+00
  1.25941548e+00  1.26267374e+00  4.56948156e+00  2.08014310e+00
  2.36133330e+00  1.42615502e+00  2.29516641e+00  1.21518043e+00
  2.73758373e-01  9.77680469e-01 -6.00482948e-01 -3.18684949e-01
 -4.54125629e-01  3.67345910e+00 -3.20780864e-03  2.75789510e+00
  1.32755929e+00  2.01682849e+00  1.40136054e+00  1.96668634e+00
 -1.04670791e+00 -6.02833399e-01 -1.22350252e+00 -2.37752457e+00]",dog
